author_id,inbound,created_at
116249,True,Bought an #HPENVY4527 printer 2day: @116245. Waste of £££. Instructions/CD Software doesn't work. Drama getting help online. REFUND! https://t.co/tM9coNavye
Morrisons,False,@116250 I'll pass on your feedback. - Kirsty
116250,True,@Morrisons Perth.
Morrisons,False,"@116250 Thank you Stuart, I'll pass this on - Janay"
116250,True,@Morrisons love the new look cafe in my local store. Delightful veggie cajun burger but no brioche bun! 'Twas only a morning roll! https://t.co/kbZynuJ124
Morrisons,False,"@116250 Hi Stuart, glad you like the Cafe, sorry about the T- cake, please let me know which store this is and"
Morrisons,False,"@116251 Hi Carrie, awwww, they're awesome. Happy Halloween. Mark"
116251,True,@Morrisons 🎃🎃 https://t.co/biINVTmajm
Morrisons,False,@116251 Do share any fun carvings you and the kids do. Hope you have a lovely weekend :~)-Tabby
116251,True,"@Morrisons No problem! It's my favourite time of year, and was awesome to see no pumpkin size/shape went to waste! :)"
Morrisons,False,@116251 Hi Carrie. Thanks for taking the time to share your feedback :~). Glad you like it-Tabby
116251,True,Another day another Halloween shop.. @Morrisons really stepped up. Love the diverse range of pumpkins! #Halloween #pumpkins #mumlife 🎃💀 https://t.co/FhavEp3NyK
askpanera,False,@116252 We take food quality seriously - Have you had a chance to address with cafe management? They'd be happy to assist you further.
116252,True,"@askpanera Yes, after i also found a hair in my soup bowl &amp; the weong dressing on my salad (also playing it off as it they gave me the right one)"
116252,True,@116253 you guys call this chicken? https://t.co/DzUig4ATjc
Walmart,False,"@116254 We disagree, Dylan. We're excited that you're choosing us, for all your sporting needs. 🏀🛒🏈 -Sabi"
116254,True,@Walmart Any chance you could help us out with some sort of sponsorship?  We're already spending thousands of dollars with you through @116255?
116254,True,Just got recognized at @Walmart as the guy who buys shopping carts full of sports equipment by an employee.  I think I'm here too often!!!
Walmart,False,"@116256 Ohh, stop it! You're making us blush. ☺-Sabi"
116256,True,@Walmart oh my god you da best walmart
Walmart,False,"@116256 We ❤️ you too, Angel. Thanks for having our back! -Pia"
116256,True,we all know walmart is better in terms of a lot of things so I LOVE WALMART https://t.co/tr1DaXl3IU
Walmart,False,"@116257 Impressive, the ""love"" symbol looks awesome! Did you draw that? 👍 -Sabi"
116257,True,"@Walmart No, a fellow associate did it for me."
116257,True,"@116258 @176 Better one with the ""love"" symbol. Got to dress up at work. Thank you walmart lol https://t.co/IqQic9uT4g"
116257,True,"@116258 @176 Gaara from anime ""Naruto"" https://t.co/vDtCbxUBEb"
116258,True,Happy Halloween! Share a pic of your decorations or costume! Here's some pics of mine (overkill maybe?) https://t.co/X6hyMbBIo4 @176
Walmart,False,@116259 We love it! Sounds like a double win! New friend✔ Cozy blankets ✔. Thanks for choosing us. -Sabi
116259,True,It isn’t every day you get 3 carts full of blankets @Walmart and you become friends with the cashier! #Kindnessmatters #litkids https://t.co/v1TWF5F2Ge
Walmart,False,"@116260 Yay! We're thrilled to hear you've enjoyed your experience, Randi. -Sabi"
116260,True,Used @Walmart #grocerypickup and it's a pretty neat service!
Walmart,False,@116261 We want you to leave our store with a smile on your face. 😉 -Sabi
116261,True,Everybody I’ve met at Walmart is so friendly! I love it.
Walmart,False,@116262 You're more than welcome! It makes us very happy to hear that.    -Sabi
116262,True,@Walmart The pumpkins will be enjoyed by many families this holiday season who might otherwise not have one. So thank you very much!
Walmart,False,@116262 Nothing but the best for the communities! We hope everyone is able to enjoy the pumpkins. Thanks for the shoutout! -Ami
116262,True,Happy Halloween! Look at these pumpkins that were donated to us from the @Walmart Distribution Center! https://t.co/od6OAZocLy
Walmart,False,"@116263 Woot Woot! Thanks for the shout out, Will. 🎶 -Sabi"
116263,True,"Shout to the @Walmart in Thomaston GA, for actually having gospel music on sale. Bravo, and thanks. 💪🏾👍🏾👌🏾"
Uber_Support,False,@116264 Here to help. Send us a note at https://t.co/ptj11JUNYu so our team can connect.
116264,True,@Uber_Support Haha nah I’m good it got here eventually lol
116264,True,When I open the GPS map on UberEATS and see that my driver has turned down the wrong street: https://t.co/awQwmNwfUV
Uber_Support,False,@116265 Happy to help! Please visit this link; https://t.co/qfimGYE4QO to know more about how to get a free food.
116265,True,"@115877 hey, I was wondering if you could give me a discount on my food I'm broke!"
Uber_Support,False,@116266 We're so sorry for the trouble. Send us a note via https://t.co/G6utFs8cUp so we can assist.
116266,True,"@115877 dealing with a driver who is literally incompetent and just swore down the phone, i hope this isn’t what ubereats stands for?"
Uber_Support,False,@116267 Here to help! Send us a note here https://t.co/fS660rQ8NQ so we can assist.
116267,True,.@115873 I️t took our driver over 5 minutes to start moving for our ride. We have a flight to catch. If they can’t do the ride then they shouldn’t accept I️t. #CustomerService
Uber_Support,False,@116268 We can take a look! Send us a note via https://t.co/tv4psVy8sr so our team can get in touch.
116268,True,How did I not get a ride out of this surge!? I’m at the Four Seasons resort and there is only one car around me and it’s farther away. Thanks @115873. #scrubered. https://t.co/qdicFjZlXB
Uber_Support,False,@116269 We've been in touch via DM!
116269,True,Ugh! @115873 is there a reason you disabled my ability to respond to a complaint you guys asked me to resend information to?
Uber_Support,False,@116270 Here to help! Follow up here; https://t.co/h840Iouehc and our team will connect right away.
116270,True,@Uber_Support I submitted an online request and expect a cancellation credit to my account as I would of had to pay. Thank you!
Uber_Support,False,@116270 Here to help! Send us a DM with your email address so we can assist.
116270,True,Hey @116271 my scheduled ride canceled on me when he was 1 minute away. If I cancel I pay $5. I need a $5 credit.
Uber_Support,False,@116272 We can definitely take a look! Send us a note via https://t.co/nFTc4ODH3P so we can assist.
116272,True,@Uber_Support Thank you for your response. Put in a request and am waiting for reply!
Uber_Support,False,@116272 We're here to help! Send us a DM with your email address so we can follow up.
116272,True,@115877 just made a $35 ubereats order from @116273 and did not receive my burrito. Who should I contact?
Uber_Support,False,"@116274 We're following up with you via DM, be on the look out for our response."
116274,True,@Uber_Support Or even reply.
116274,True,@Uber_Support your drivers are now officially worse than the auto walas. And you sit there and refuse to listen.
Uber_Support,False,"@116275 We'd be happy to look into this, Frank. Please provide the email address you used to reach out to us so we can further review and assist."
116275,True,@116276 any reason I’m trying to Inform ur support staff that my debit card is being charged fraudulently from another Uber account while I’m at work and no one seems to care?
Uber_Support,False,@116277 The busy area fee helps us maintain the reliability &amp; speed of our service. You can try again later when there may be less demand.
116277,True,"@Uber_Support The thing is, it’s the exact same reliability and speed as @154... so why would I pay $15 more for the same product or wait for later when I can just give them my money? Which is what I did."
116277,True,.@115877’s surge pricing is ridiculous. I literally just ordered the exact same food from @425 on @154 for $13 less. 🙄
Uber_Support,False,"@116278 We're here to help! Send us a note here, https://t.co/z33D4A8p40 and our team will be in touch."
116278,True,"@Uber_Support Is there a way I can address a specific issue? Though i already received compensation for that ride i reported, I'd like to mention it would've been avoided if the route to my location was plotted correctly. The map told him to pass through a route that had a dead end"
Uber_Support,False,@116278 Here to help. Send us a note at https://t.co/QsI1vsvcif so our team can connect.
116278,True,Hi @Uber_Support I have a problem with a cancellation fee I was charged but the case fits none of the options. How can I report i this?
Uber_Support,False,"@116279 Hi, Jenny! Kindly send us details regarding your concern so our team can assist."
116279,True,"@115873 awful customer service, why bother trying to contact the head office?"
Uber_Support,False,@116280 Here to help! For more info please visit;https://t.co/Xaf6cZMUVR.
116280,True,"@Uber_Support i’m already registered as a driver, lower the age requirement or let me bypass the rule please"
Uber_Support,False,@116280 Here to help! Contact us here;  https://t.co/uRjsQ64qLY so we can take a closer look.
116280,True,@Uber_Support i’m 4 months away from being 21 and have driving experience including delivery. i feel i should be able to drive now instead of waiting to be 21
Uber_Support,False,@116280 Hi! Please visit https://t.co/Xaf6cZMUVR for more information.
116280,True,@115873 i’m only a few months away from 21. let me drive anyway
Uber_Support,False,"@116281 Sorry to hear about the trouble, Jasmany. We've escalated your concern - a member of our team will be in touch shortly via in-app. These type of issues are handled off social media. We apologize for any inconvenience this may have caused."
116281,True,"@Uber_Support That's a big lie otherwise my account would be up and running, stop lying, I'll make it public all the lies your guys have told me, been told it would only take 48 hours been waiting 5 DAYS"
Uber_Support,False,"@116281 Hey there, Jasmany! We can see that a member of our team is looking into this for you. In an effort to enhance your support experience, and to avoid further confusion we'll be following up with any further questions or concerns you may have through in-app support."
116281,True,"@Uber_Support Nah, I don't want in-app support you people are lying, get my app up and running NOW, I've been waiting for 5 days, you guys are lying, and closed my app cuz I reported another driver with a gun in his vehicles, I'm not stopping, next is facebook"
116281,True,"@116276 ANSWER ME, WHY IF I REPORT ANOTHER DRIVER WITH A GUN IN HI VEHICLE MY ACCOUNT GETS PUT ON HOLD????????"
Uber_Support,False,"@116282 We definitely want to take a closer look. However, due to our policy terms and conditions, we will need to discuss this with the account holder. Please message us with the email address associated with the account and we'll follow up with her directly via in-app support."
116282,True,"@Uber_Support I already messaged you her email address. Not sure what you mean with in-app support, but do you realize you guys deactivated her account?"
Uber_Support,False,@116282 Here to help! Please confirm the email address or phone number through direct message so we can further assist
